X,Y,Z
5.303333,-3.186020135213248e-09,0.1468727
5.303333,-8.27907611774275e-09,0.1468727
5.343009,1.257872008712092e-10,0.169048
5.343009,-1.159091440729144e-08,0.169048
5.382685,3.4375945359541073e-09,0.1912233
5.382685,-1.4902752708858866e-08,0.1912233
5.413636,0.003130083167641074,0.20231099326746368
5.413636,-0.003130080116320812,0.20231099326746368
5.424748,0.0031749994959682226,0.20231099326746368
5.424748,-0.0031749962363392115,0.20231099326746368
5.435861,0.0031749994959682226,0.20231099326746368
5.435861,-0.0031749962363392115,0.20231099326746368
5.446973,0.0031749994959682226,0.20231099326746368
5.446973,-0.0031749962363392115,0.20231099326746368
5.458086,0.0031749994959682226,0.20231099326746368
5.458086,-0.0031749962363392115,0.20231099326746368
5.469198,0.0031749994959682226,0.20231099326746368
5.469198,-0.0031749962363392115,0.20231099326746368
5.480311,0.0031749994959682226,0.20231099326746368
5.480311,-0.0031749962363392115,0.20231099326746368
5.491423,3.4344704712802935e-07,0.20231099326746368
5.491423,-3.5491049851797293e-07,0.20231099326746368
5.493372,1.0143041987008409e-07,0.1792508
5.493372,-1.1289649589580263e-07,0.1792508
5.494346,2.633774281707408e-07,0.1677208
5.494346,-2.7484502082451774e-07,0.1677208
5.49532,4.301858992109249e-07,0.1561907
5.49532,-4.416550540202462e-07,0.1561907
5.496295,2.16712632595548e-08,0.1446606
5.496295,-3.313659234256282e-08,0.1446606
5.497269,1.884797342977358e-07,0.1331305
5.497269,-1.999466255365386e-07,0.1331305
5.498243,3.5528820533791993e-07,0.1216004
5.498243,-3.667566587320167e-07,0.1216004
5.500192,1.0872057768820809e-07,0.0985403
5.500192,-1.2018672198467592e-07,0.0985403
5.501166,2.7552904923843313e-07,0.0870102
5.501166,-2.869967556904465e-07,0.0870102
5.50214,4.423375202773653e-07,0.0754801
5.50214,-4.538067888854239e-07,0.0754801
5.503115,3.382288381470236e-08,0.06395
5.503115,-4.52883266964464e-08,0.06395
5.504089,5.6143302801500505e-06,0.0524199
5.504089,-4.266914562803794e-06,0.0524199
5.498544,0.003174848855598963,0.0527324
5.498544,-0.003174845598674308,0.0527324
5.478839,0.0031750143940594226,0.0647095
5.478839,-0.0031750111367281615,0.0647095
5.466933,0.0031750131553238948,0.0647095
5.466933,-0.0031750098957982692,0.0647095
5.455027,0.003175011913517771,0.0647095
5.455027,-0.003175008653992145,0.0647095
5.443122,0.0031750106718159477,0.0647095
5.443122,-0.003175007412290322,0.0647095
5.431216,0.003175009430009824,0.0647095
5.431216,-0.003175006170484198,0.0647095
5.419311,0.003175008188308001,0.0647095
5.419311,-0.003175004928782375,0.0647095
5.407405,0.003175006946501877,0.0647095
5.407405,-0.0031750036869762515,0.0647095
5.3955,0.003175005704800054,0.0647095
5.3955,-0.0031750024452744286,0.0647095
5.383594,0.0031750044629939305,0.0647095
5.383594,-0.0031750012034683045,0.0647095
5.371688,0.0031750032211878064,0.0647095
5.371688,-0.003174999961662181,0.0647095
5.359783,0.0031750019794859834,0.0647095
5.359783,-0.0031749987199603574,0.0647095
5.347877,0.0031750007376798593,0.0647095
5.347877,-0.003174997478154234,0.0647095
5.335972,0.0031749994959780364,0.0647095
5.335972,-0.003174996236452411,0.0647095
5.324703,0.003175320975564989,0.0655393
5.324703,-0.003175317716364514,0.0655393
5.313435,0.0031756965816467043,0.0663691
5.313435,-0.0031756933229469273,0.0663691
5.302167,0.0031760721877284043,0.0671989
5.302167,-0.003176068929529355,0.0671989
5.290899,0.00317644779381024,0.0680287
5.290899,-0.003176444536111889,0.0680287
5.27963,0.003177457832471769,0.0688585
5.27963,-0.003177454576119867,0.0688585
5.268362,0.003177833438553601,0.0696883
5.268362,-0.0031778301827024005,0.0696883
5.257094,0.0031773335868539106,0.0705181
5.257094,-0.003177330334728222,0.0705181
5.245825,0.003177219443200294,0.0713479
5.245825,-0.0031772161907076667,0.0713479
5.234557,0.0031763992643442825,0.0721777
5.234557,-0.003176396009215056,0.0721777
5.223289,0.003175579085487508,0.0730075
5.223289,-0.003175575827721682,0.0730075
5.212021,0.0031749994959682226,0.0738373
5.212021,-0.003174996236374756,0.0738373
5.200752,0.0031749994959682226,0.0746671
5.200752,-0.0031749962363392115,0.0746671
5.198889,0.0031749994959682226,0.0747356
5.198889,-0.0031749962363392115,0.0747356
5.185537,0.003174883827548021,0.0747356
5.185537,-0.0031748805701030565,0.0747356
5.469425,0.0031749994959682226,0.1909963
5.469425,-0.003174996672806713,0.1909963
5.469639,0.0031750003724071705,0.1796712
5.469639,-0.0031749979386966835,0.1796712
5.469844,0.0031750016863517833,0.1682978
5.469844,-0.003174999209493677,0.1682978
5.469967,0.003175002998312574,0.1568666
5.469967,-0.0031750004826287264,0.1568666
5.469997,0.003175004303925996,0.1454059
5.469997,-0.003175001754419292,0.1454059
5.46982,0.0031750056026210818,0.1338161
5.46982,-0.003175003030248833,0.1338161
5.469354,0.0031750068559784936,0.12236
5.469354,-0.003175004276920154,0.12236
5.468886,0.003175008122719592,0.1107843
5.468886,-0.0031750055367486874,0.1107843
5.46846,0.0031750093761122554,0.0993646
5.46846,-0.0031750067813700656,0.0993646
5.468219,0.003175010662699716,0.0878226
5.468219,-0.0031750080487260583,0.0878226
5.467995,0.00317501195143533,0.0762773
5.467995,-0.003175009317291289,0.0762773
5.458058,0.0031749994959682226,0.1910849
5.458058,-0.0031749962363392115,0.1910849
5.45801,0.0031749994959682226,0.1798012
5.45801,-0.0031749973473066653,0.1798012
5.457944,0.0031750004209985584,0.1685105
5.457944,-0.003174998595491353,0.1685105
5.45786,0.0031750017063344673,0.1571236
5.45786,-0.00317499985344575,0.1571236
5.457629,0.0031750029822251095,0.1456849
5.457629,-0.0031750011098481447,0.1456849
5.457282,0.003175004249642219,0.1342143
5.457282,-0.0031750023640309097,0.1342143
5.456716,0.0031750055044798436,0.1226534
5.456716,-0.0031750036173566767,0.1226534
5.456087,0.0031750067438024243,0.1111712
5.456087,-0.00317500485883356,0.1111712
5.455558,0.0031750080026696527,0.0996088
5.455558,-0.0031750061141613667,0.0996088
5.455323,0.0031750092914171655,0.0880533
5.455323,-0.0031750073833113914,0.0880533
5.455162,0.0031750105993045554,0.0763973
5.455162,-0.00317500866727238,0.0763973
5.446775,0.0031749994959682226,0.1911202
5.446775,-0.0031749962363392115,0.1911202
5.446567,0.0031749994959682226,0.1799506
5.446567,-0.003174996762994872,0.1799506
5.446332,0.0031749994959682226,0.1685947
5.446332,-0.0031749980100212656,0.1685947
5.446073,0.003175000456858564,0.1573003
5.446073,-0.0031749992490402324,0.1573003
5.445797,0.003175001727203308,0.1458691
5.445797,-0.003175000502378622,0.1458691
5.445285,0.0031750029707964676,0.1344567
5.445285,-0.0031750017419239205,0.1344567
5.444789,0.0031750042292529607,0.1229282
5.444789,-0.003175002995131575,0.1229282
5.444184,0.0031750054791591276,0.1113749
5.444184,-0.0031750042456799472,0.1113749
5.443777,0.0031750067553197067,0.0997723
5.443777,-0.0031750055115166292,0.0997723
5.443422,0.003175008040631582,0.0881369
5.443422,-0.003175006783568874,0.0881369
5.443269,0.0031750093536379045,0.0764432
5.443269,-0.00317500807210545,0.0764432
5.43562,0.0031749994959682226,0.1912642
5.43562,-0.0031749962363392115,0.1912642
5.43523,0.0031749994959682226,0.1799889
5.43523,-0.0031749962363392115,0.1799889
5.434931,0.0031749994959682226,0.1687659
5.434931,-0.003174997425377023,0.1687659
5.434637,0.0031749994959682226,0.1572758
5.434637,-0.003174998684350796,0.1572758
5.434179,0.0031750004980704363,0.1460219
5.434179,-0.003174999909007228,0.1460219
5.433718,0.003175001753051737,0.1345561
5.433718,-0.0031750011570017738,0.1345561
5.432886,0.003175002964768771,0.1231305
5.432886,-0.0031750023821331378,0.1231305
5.432548,0.0031750042602750697,0.111421
5.432548,-0.003175003663242081,0.111421
5.432092,0.003175005532097712,0.0998116
5.432092,-0.0031750049274013054,0.0998116
5.431816,0.003175006832229569,0.0881183
5.431816,-0.003175006209790816,0.0881183
5.431492,0.0031750081262639646,0.0764346
5.431492,-0.0031750074887347108,0.0764346
5.424569,0.0031749994959682226,0.1913629
5.424569,-0.0031749962363392115,0.1913629
5.424003,0.0031749994959682226,0.1804221
5.424003,-0.0031749962363392115,0.1804221
5.423637,0.0031749994959682226,0.1687132
5.423637,-0.0031749968708586975,0.1687132
5.423365,0.0031749994959682226,0.1574018
5.423365,-0.0031749981111169378,0.1574018
5.423053,0.0031749994959682226,0.1459387
5.423053,-0.0031749993662049535,0.1459387
5.422057,0.0031750005043301227,0.1348418
5.422057,-0.003175000546766291,0.1348418
5.420999,0.0031750017158525324,0.1232105
5.420999,-0.0031750017834842634,0.1232105
5.420509,0.003175003003926408,0.1114269
5.420509,-0.003175003065264854,0.1114269
5.420423,0.003175004335217489,0.0996338
5.420423,-0.0031750043681431604,0.0996338
5.420039,0.0031750056127996164,0.0880398
5.420039,-0.003175005634167781,0.0880398
5.419706,0.0031750069046338125,0.0763672
5.419706,-0.003175006911434813,0.0763672
5.414054,0.0031749994959682226,0.1919037
5.414054,-0.0031749962363392115,0.1919037
5.412492,0.0031749994959682226,0.1810557
5.412492,-0.0031749962363392115,0.1810557
5.412357,0.0031749994959682226,0.1690697
5.412357,-0.0031749962716793316,0.1690697
5.41247,0.0031749994959682226,0.1571004
5.41247,-0.0031749976039611395,0.1571004
5.4121,0.0031749994959682226,0.1461431
5.4121,-0.003174998800108657,0.1461431
5.411251,0.0031749994959682226,0.1351669
5.411251,-0.003174999974585132,0.1351669
5.407534,0.003175000241218324,0.1238284
5.407534,-0.0031750010469210857,0.1238284
5.408592,0.0031750018092846937,0.1110018
5.408592,-0.0031750025211127095,0.1110018
5.40846,0.0031750031185375496,0.0993604
5.40846,-0.0031750038048942914,0.0993604
5.40829,0.0031750044171899357,0.0877774
5.40829,-0.0031750050803174314,0.0877774
5.407847,0.003175005676969403,0.0762859
5.407847,-0.003175006332053643,0.0762859
5.219092,0.0031749994959682226,0.0854176
5.219092,-0.0031749962363392115,0.0854176
5.244327,0.0031749994959682226,0.079999
5.244327,-0.003174997807336892,0.079999
5.242,0.0031749994959682226,0.0946633
5.242,-0.0031749962363392115,0.0946633
5.396472,0.003175003212906072,0.087528
5.396472,-0.003175004521602681,0.087528
5.384792,0.0031750020258682907,0.0872535
5.384792,-0.003175003972516976,0.0872535
5.37311,0.0031750007749449935,0.0875393
5.37311,-0.0031750033612284794,0.0875393
5.36118,0.0031749994959682226,0.0883261
5.36118,-0.0031750026821045353,0.0883261
5.348238,0.0031749994959682226,0.0916225
5.348238,-0.003175001674605865,0.0916225
5.334311,0.0031749994959682226,0.0893674
5.334311,-0.003175001233563085,0.0893674
5.322428,0.0031749994959682226,0.0882879
5.322428,-0.0031750007636314618,0.0882879
5.311069,0.0031749994959682226,0.0871028
5.311069,-0.0031750003314031457,0.0871028
5.299536,0.0031749994959682226,0.0838061
5.299536,-0.0031750001245910956,0.0838061
5.288165,0.0031749994959682226,0.0823935
5.288165,-0.003174999716983454,0.0823935
5.277216,0.0031749994959682226,0.0820474
5.277216,-0.003174999212102949,0.0820474
5.266328,0.0031749994959682226,0.0824971
5.266328,-0.00317499862204266,0.0824971
5.255092,0.0031749994959682226,0.0817488
5.255092,-0.003174998147502234,0.0817488
5.252754,0.0031749994959682226,0.0938729
5.252754,-0.0031749966876675135,0.0938729
5.249337,0.0031749994959682226,0.1025552
5.249337,-0.0031749962363392115,0.1025552
5.26499,0.0031749994959682226,0.0963666
5.26499,-0.0031749970183637803,0.0963666
5.258976,0.0031749994959682226,0.1079623
5.258976,-0.0031749962363392115,0.1079623
5.274861,0.0031749994959682226,0.0943018
5.274861,-0.0031749977369823308,0.0943018
5.272397,0.0031749994959682226,0.1029532
5.272397,-0.0031749966558095276,0.1029532
5.268156,0.0031749994959682226,0.1136317
5.268156,-0.0031749962363392115,0.1136317
5.285391,0.0031749994959682226,0.0956429
5.285391,-0.0031749981107882267,0.0956429
5.281941,0.0031749994959682226,0.10727
5.281941,-0.0031749966508682584,0.10727
5.277882,0.0031749994959682226,0.118796
5.277882,-0.0031749962363392115,0.118796
5.396723,0.0031750007198641317,0.1096949
5.396723,-0.0031750020770806844,0.1096949
5.385725,0.0031749996595674553,0.1089311
5.385725,-0.0031750016160668098,0.1089311
5.374262,0.0031749994959682226,0.1089138
5.374262,-0.0031750010492397032,0.1089138
5.363225,0.0031749994959682226,0.1083513
5.363225,-0.0031750005639787577,0.1083513
5.352755,0.0031749994959682226,0.1076107
5.352755,-0.0031750001265904823,0.1076107
5.342797,0.0031749994959682226,0.1038179
5.342797,-0.0031750000529107833,0.1038179
5.331487,0.0031749994959682226,0.1014625
5.331487,-0.003174999752829495,0.1014625
5.320528,0.0031749994959682226,0.1003115
5.320528,-0.003174999336667816,0.1003115
5.310159,0.0031749994959682226,0.1024172
5.310159,-0.003174998588807303,0.1024172
5.29678,0.0031749994959682226,0.0983449
5.29678,-0.0031749983763720677,0.0983449
5.318567,0.0031749994959682226,0.109475
5.318567,-0.0031749982236906247,0.109475
5.315645,0.0031749994959682226,0.1229818
5.315645,-0.0031749965816221023,0.1229818
5.308717,0.0031749994959682226,0.135047
5.308717,-0.0031749962363392115,0.135047
5.396468,0.0031749995136022913,0.1200749
5.396468,-0.0031750009139111983,0.1200749
5.385544,0.0031749994959682226,0.1190333
5.385544,-0.0031750004873601907,0.1190333
5.374588,0.0031749994959682226,0.1206984
5.374588,-0.0031749997592113,0.1206984
5.362228,0.0031749994959682226,0.1188711
5.362228,-0.003174999348499022,0.1188711
5.350466,0.0031749994959682226,0.1196104
5.350466,-0.003174998682975406,0.1196104
5.338961,0.0031749994959682226,0.1152834
5.338961,-0.0031749985917508767,0.1152834
5.32845,0.0031749994959682226,0.1122493
5.32845,-0.003174998406539519,0.1122493
5.325078,0.0031749994959682226,0.1228988
5.325078,-0.003174997058846597,0.1228988
5.322205,0.0031749994959682226,0.1306356
5.322205,-0.0031749962363392115,0.1306356
5.317679,0.0031749994959682226,0.141094
5.317679,-0.0031749962363392115,0.141094
5.334629,0.0031749994959682226,0.125807
5.334629,-0.003174997210381629,0.125807
5.330641,0.0031749994959682226,0.1354253
5.330641,-0.0031749962363392115,0.1354253
5.326856,0.0031749994959682226,0.1461398
5.326856,-0.0031749962363392115,0.1461398
5.343727,0.0031749994959682226,0.1293867
5.343727,-0.0031749972650118048,0.1293867
5.339532,0.0031749994959682226,0.1392766
5.339532,-0.0031749962363392115,0.1392766
5.335851,0.0031749994959682226,0.1499439
5.335851,-0.0031749962363392115,0.1499439
5.361461,0.0031749994959682226,0.1279607
5.361461,-0.0031749983029540265,0.1279607
5.358552,0.0031749994959682226,0.1358833
5.358552,-0.0031749972804823137,0.1358833
5.355702,0.0031749994959682226,0.1447607
5.355702,-0.0031749962363392115,0.1447607
5.352189,0.0031749994959682226,0.1534107
5.352189,-0.0031749962363392115,0.1534107
5.348636,0.0031749994959682226,0.1617174
5.348636,-0.0031749962363392115,0.1617174
5.369924,0.0031749994959682226,0.1296944
5.369924,-0.0031749985306885756,0.1296944
5.367141,0.0031749994959682226,0.1386252
5.367141,-0.003174997402719718,0.1386252
5.363849,0.0031749994959682226,0.1473247
5.363849,-0.003174996275133729,0.1473247
5.360848,0.0031749994959682226,0.1566099
5.360848,-0.0031749962363392115,0.1566099
5.357136,0.0031749994959682226,0.1656955
5.357136,-0.0031749962363392115,0.1656955
5.402045,0.0031749994959682226,0.1366077
5.402045,-0.0031749993581250712,0.1366077
5.39405,0.0031749994959682226,0.1359346
5.39405,-0.003174999036053936,0.1359346
5.385267,0.0031749994959682226,0.1346122
5.385267,-0.0031749987468539425,0.1346122
5.377813,0.0031749994959682226,0.1330911
5.377813,-0.003174998545617074,0.1330911
5.375147,0.0031749994959682226,0.141025
5.375147,-0.0031749975339494833,0.141025
5.372829,0.0031749994959682226,0.1503123
5.372829,-0.00317499638953752,0.1503123
5.369781,0.0031749994959682226,0.1599847
5.369781,-0.0031749962363392115,0.1599847
5.366585,0.0031749994959682226,0.1700285
5.366585,-0.0031749962363392115,0.1700285
5.402432,0.0031749994959682226,0.1459043
5.402432,-0.003174998346892734,0.1459043
5.392782,0.0031749994959682226,0.1450029
5.392782,-0.0031749979680123688,0.1450029
5.384066,0.0031749994959682226,0.1433364
5.384066,-0.0031749977202766137,0.1433364
5.381821,0.0031749994959682226,0.1529138
5.381821,-0.0031749965473319595,0.1529138
5.379514,0.0031749994959682226,0.1633637
5.379514,-0.0031749962363392115,0.1633637
5.376458,0.0031749994959682226,0.1744872
5.376458,-0.0031749962363392115,0.1744872
5.38715,0.0031749994959682226,0.1788587
5.38715,-0.0031749962363392115,0.1788587
5.399724,0.0031749994959682226,0.1836871
5.399724,-0.0031749962363392115,0.1836871
5.391673,0.0031749994959682226,0.1551193
5.391673,-0.0031749967916884655,0.1551193
5.389743,0.0031749994959682226,0.1665707
5.389743,-0.0031749962363392115,0.1665707
5.400909,0.0031749994959682226,0.1687809
5.400909,-0.0031749962363392115,0.1687809
5.401739,0.0031749994959682226,0.1568102
5.401739,-0.003174997103700908,0.1568102
5.405406,0.0031749994959682226,0.1925129
5.405406,-0.0031749962363392115,0.1925129
5.386601,0.0031749994959682226,0.1270845
5.386601,-0.003174999647410295,0.1270845
5.394344,0.0031749994959682226,0.1280173
5.394344,-0.0031749999281931725,0.1280173
5.40177,0.0031749994959682226,0.1293309
5.40177,-0.003175000151040067,0.1293309
5.379313,0.0031749994959682226,0.1266272
5.379313,-0.003174999336498215,0.1266272
5.347454,0.0031749994959682226,0.1419818
5.347454,-0.0031749962363392115,0.1419818
5.35116,0.0031749994959682226,0.1336556
5.35116,-0.0031749971606410453,0.1336556
5.354104,0.0031749994959682226,0.1267302
5.354104,-0.0031749980743198242,0.1267302
5.344484,0.0031749994959682226,0.1510625
5.344484,-0.0031749962363392115,0.1510625
5.341944,0.0031749994959682226,0.1587195
5.341944,-0.0031749962363392115,0.1587195
5.304091,0.0031749994959682226,0.1165319
5.304091,-0.0031749967232682897,0.1165319
5.292662,0.0031749994959682226,0.111585
5.292662,-0.0031749967045241662,0.111585
5.288044,0.0031749994959682226,0.1238528
5.288044,-0.0031749962363392115,0.1238528
5.298524,0.0031749994959682226,0.1292549
5.298524,-0.0031749962363392115,0.1292549
5.396908,0.0031750019940257218,0.0986532
5.396908,-0.003175003310119791,0.0986532
5.385299,0.0031750008253603234,0.0982822
5.385299,-0.0031750027752528434,0.0982822
5.374046,0.003174999668482554,0.0981342
5.374046,-0.003175002233331798,0.0981342
5.363311,0.0031749994959682226,0.0984638
5.363311,-0.0031750016641745736,0.0984638
5.354712,0.0031749994959682226,0.098971
5.354712,-0.003175001181311305,0.098971
5.347932,0.0031749994959682226,0.0773168
5.347932,-0.0031750032450648894,0.0773168
5.335531,0.0031749994959682226,0.0769332
5.335531,-0.0031750026722988985,0.0769332
5.323757,0.0031749994959682226,0.0761453
5.323757,-0.0031750021754544896,0.0761453
5.312618,0.0031749994959682226,0.0742296
5.312618,-0.0031750018351212085,0.0742296
5.360346,0.0031750006769556503,0.0766873
5.360346,-0.0031750039307677207,0.0766873
5.372296,0.0031750019856073273,0.0761395
5.372296,-0.003175004584393258,0.0761395
5.384186,0.00317500322911998,0.0761098
5.384186,-0.0031750051776157358,0.0761098
5.396017,0.0031750044614442794,0.0761244
5.396017,-0.0031750057630006833,0.0761244
5.229888,0.0031749994959682226,0.0887015
5.229888,-0.0031749962363392115,0.0887015
5.209155,0.0031749994959682226,0.0829661
5.209155,-0.0031749962363392115,0.0829661
5.201376,0.0031749994959682226,0.0811758
5.201376,-0.0031749962363392115,0.0811758
5.480883,0.0031750002692071417,0.1908985
5.480883,-0.003174997252143406,0.1908985
5.481452,0.0031750016269474074,0.1794738
5.481452,-0.0031749985466865936,0.1794738
5.481995,0.0031750029846238466,0.1680258
5.481995,-0.0031749998425223414,0.1680258
5.482513,0.003175004342363489,0.1565543
5.482513,-0.003175001139722433,0.1565543
5.48293,0.0031750056983082674,0.1450059
5.48293,-0.0031750024404349235,0.1450059
5.482796,0.0031749637989280117,0.0760079
5.482796,-0.0031749962363392115,0.0760079
5.483473,0.0031749872499937668,0.0874931
5.483473,-0.0031749962363392115,0.0874931
5.483373,0.003174970916454194,0.0989482
5.483373,-0.0031749962363392115,0.0989482
5.483279,0.0031749548230343974,0.1104721
5.483279,-0.0031749962363392115,0.1104721
5.483318,0.003174960119412204,0.1219088
5.483318,-0.0031749962363392115,0.1219088
